파일명,년도,위원회명,분과명,차수,소위원회여부,사항구분,목차번호,안건명,의결사항
2022년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2022,문화재위원회,사적분과,제1차,위원회,심의사항,15,진주평거동고분군주변가설건축물설치,의결사항 없음
2022년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2022,문화재위원회,사적분과,제1차,위원회,심의사항,16,대구불로동고분군주변태양광시설설치,의결사항 없음
2022년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2022,문화재위원회,사적분과,제1차,위원회,심의사항,17,익산왕궁리유적주변건축행위등허용기준조정,조건부가결
2022년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2022,문화재위원회,사적분과,제1차,위원회,심의사항,18,공주석장리유적주변건축행위등허용기준조정,조건부가결
2022년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2022,문화재위원회,사적분과,제1차,위원회,심의사항,19,2022년도문화재보수정비국고보조사업등추진계획,의결사항 없음
2022년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2022,문화재위원회,사적분과,제1차,위원회,검토사항,20,대구경상감영지사적추가지정검토,조건부가결
2022년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2022,문화재위원회,사적분과,제1차,위원회,검토사항,21,공주공산성문화재보호구역추가지정검토,원안가결
2022년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2022,문화재위원회,사적분과,제1차,위원회,검토사항,22,부여정림사지내담장개선계획검토,의결사항 없음
2022년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2022,문화재위원회,사적분과,제1차,위원회,검토사항,23,익산미륵사지석축및계단지정비계획검토,의결사항 없음
2022년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2022,문화재위원회,사적분과,제1차,위원회,검토사항,24,나주목향청본청복원계획수정(안) 검토,부결
2022년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2022,문화재위원회,사적분과,제1차,위원회,검토사항,25,강진전라병영성단기복원계획(안) 검토,의결사항 없음
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,1,대구경상감영지주변주거복합신축,부결
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,2,대구경상감영지주변초등학교증축(허가사항변경허가),부결
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,3,대구경상감영지주변미술관신축,부결
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,4,공주공산성주변공동주택신축,부결
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,5,공주학봉리요지주변단독주택신축및진출입로개설,원안가결
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,6,관문성주변주상복합신축,보류
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,7,양주회암사지주변지식산업센터신축,부결
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,8,김포문수산성주변단독주택신축,조건부가결
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,9,광주조선백자요지주변다세대주택건립(A),조건부가결
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,10,광주조선백자요지주변다세대주택건립(B),부결
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,11,김포덕포진주변농업용컨테이너설치,의결사항 없음
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,12,김포덕포진주변농업용하우스설치,부결
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,14,남원읍성주변광장조성및교차로개선,의결사항 없음
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,15,제주고산리유적주변근린생활시설신축,의결사항 없음
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,16,장수동촌리고분군주변다목적그늘막설치,보류
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,17,해남전라우수영주변연립주택신축등,의결사항 없음
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,18,남원황산대첩비지주변계사신축,조건부가결
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,19,공주공산성주변태양광발전시설(1호) 설치,조건부가결
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,20,공주공산성주변태양광발전시설(2호) 설치,의결사항 없음
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,21,공주수촌리고분군주변태양광발전시설설치,부결
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,22,공주수촌리고분군주변시도7호선형개량공사,보류
2022년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제2차,소위원회,심의사항,23,부여나성주변입목벌채및운재로개설,원안가결
2022년도 문화재위원회 사적분과 제3차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제3차,소위원회,심의사항,1,강화외성주변지방방조제개보수(허가사항변경허가),원안가결
2022년도 문화재위원회 사적분과 제3차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제3차,소위원회,심의사항,2,보령충청수영성주변도로개설,원안가결
2022년도 문화재위원회 사적분과 제3차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제3차,소위원회,심의사항,3,관문성주변주상복합신축,부결
2022년도 문화재위원회 사적분과 제3차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제3차,소위원회,심의사항,4,공주공산성주변공동주택신축,부결
2022년도 문화재위원회 사적분과 제3차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제3차,소위원회,심의사항,5,대구경상감영지주변주거복합신축,원안가결
2022년도 문화재위원회 사적분과 제3차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제3차,소위원회,심의사항,6,해남전라우수영주변연립주택신축등,부결
2022년도 문화재위원회 사적분과 제3차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제3차,소위원회,심의사항,7,순천검단산성주변관상수식재등,원안가결
2022년도 문화재위원회 사적분과 제3차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제3차,소위원회,심의사항,8,광주신창동유적주변근린생활시설신축,조건부가결
2022년도 문화재위원회 사적분과 제3차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제3차,소위원회,심의사항,9,여수선소유적주변주차장조성등,부결
2022년도 문화재위원회 사적분과 제3차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제3차,소위원회,심의사항,10,부안진서리요지주변단독주택신축,부결
2022년도 문화재위원회 사적분과 제3차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제3차,소위원회,심의사항,11,김포덕포진주변농업용컨테이너설치,조건부가결
2022년도 문화재위원회 사적분과 제3차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제3차,소위원회,심의사항,12,강화외성주변우량농지조성,부결
2022년도 문화재위원회 사적분과 제3차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제3차,소위원회,심의사항,13,강화외성등주변가설건축물(농막) 설치,부결
2022년도 문화재위원회 사적분과 제3차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제3차,소위원회,심의사항,14,청주정북동토성주변비닐하우스설치,의결사항 없음
2022년도 문화재위원회 사적분과 제3차 소위원회 회의록.pdf,2022,문화재위원회,사적분과,제3차,소위원회,심의사항,15,서울문묘와성균관주변다세대주택신축,의결사항 없음
